date,reviewer,text,stars,company
2021-01-05T09:18:26.000Z,mausi maus,"Am liebsten würde ich null Sterne geben, im September 20 bei H&M bestellt, nach 6 Wochen kam endlich die Bestellung bei mir an ( 2 Pullover, eine Jacke), ich habe mit Paypal bezahlt. Heute hatte ich einen Brief von einem Inkasso Unternehmen im Briefkasten, indem ich von H&M aufgefordert werde 52€ zu bezahlen. WTF o.0 Ich habe nie eine Mahnung erhalten. Bei Inkasso angerufen, die waren pampig und sehr unfreundlich, dann bei H&M angerufen, sie können mir nicht weiter helfen obwohl nachweislich ALLES bezahlt ist. Werde das jetzt an die Polizei übergeben!! Ich werde NIE wieder etwas bei dieser Firma kaufen, bin dermaßen enttäuscht und wütend.",1,/h-m.com?languages=de
2021-01-04T20:57:23.000Z,Tender Branson,"Letztes Jahr vor Weihnachten dort bestellt über den Online Shop, bis heute wird meine bezahlte Ware nicht verschickt.Bestelle dort nie wieder und gehe auch nicht mehr in die Läden.H&M hat es für mich auf ewig versaut.",1,/h-m.com?languages=de
2021-01-04T12:00:18.000Z,Berf ,"Seit der Zusammenarbeit von Klarna und H&M, kann ich nicht mehr auf Rechnung/Monatsrechnung bestellen. Obwohl ich über Klarna überall normal bestellen kann und vorher bei H&M immer über Monatsrechnung bestellt habe !! Sehr nervig.",1,/h-m.com?languages=de
2021-01-03T20:53:02.000Z,StefanundbißleKimi Rosner,Ein Stern ist zu viel. Schlechtester online Shop überhaupt.,1,/h-m.com?languages=de
2020-12-30T11:24:08.000Z,Emily ,"Ich bin unglaublich enttäuscht darüber.Klickt niemals, schnellen Versand für extra 7,99 an. Es kommt genau so schnell an wie wenn es normal versandt wird. Erklärt hab ich dies H&M troztdem muss ich es zahlen.Wenn ich könnte würde ich gar kein Stern geben. Das war das letzte mal das ich überhaupt da noch bestelle. Sehr sehr enttäuscht....",1,/h-m.com?languages=de
2020-12-21T06:24:46.000Z,Foxmaid,Lieferung nach über 3 Wochen immer noch nicht erhalten. Der Kundenservice ist über E-Mail und Chat nicht verfügbar. Ich würde nie wieder dort bestellen.,1,/h-m.com?languages=de
2020-12-17T08:53:16.000Z,Andrea Mair,Der Stern ist noch zuviel. Dass es bei H&M immer länger dauert kennt man ja. Aber dass eine Bestellung nach 12 Tagen immer noch nicht da ist sagt doch schon alles. Aber Hauptsache die Rechnung hat man schon erhalten! Jetzt hat man noch Scherereien weil man sich kümmern muss es zurückzuschicken wenn man im Weihnachtsurlaub bei den Eltern ist. Fazit: ich bestelle nie nie wieder bei H & M!,1,/h-m.com?languages=de
2020-12-05T10:57:14.000Z,Ouafae Nagel-Aouad,"Schlechtes Kundendienst, die Bestellungen sollte innerhalb 2bis4 Tage zugestellt werden. Leider nach einer Woche sind meine Bestellungen immer noch nicht da.",1,/h-m.com?languages=de
2020-12-04T15:56:48.000Z,Leandra Schwager,"Eigentlich ist 1 Stern sogar zu viel! Ein unmöglicher und absolut asozialer Kundenservice! Man kann es nicht einmal KundenSERVICE nennen! Vor rund 2 Monaten hat mein Stiefvater etwas für mich bestellt, jedoch meine Mailadresse verwendet, da das ja ein Geschenk sein soll! Da mir die Sachen nicht gefallen haben habe ich ALLES komplett zurück gesendet! Vor rund 4 Wochen kam dann die erste Mahnung auf welche ich dann eine Mail geschrieben habe, dass alles zurück gegangen ist und sie bitte die Rücksendungen kontrollieren sollen! Darauf erhielt ich KEINE Antwort! Vor rund 3 Wochen dann die 2. Mahnug! Aufgebracht und unglaublich sauer habe ich dann beim Klarnakundenservice angerufen & diese wollen mir keine Auskunft geben, obwohl MEINE Mailadresse hinterlegt ist und mein Stiefvater die selbe Adresse hat wie ich! Daraufhin hat mein Stiefvater ein Mail geschrieben UND eine Nachricht gesendet über die App und bis heute KEINE Reaktion! Vor rund 1 Woche dann die 3. Mahnung! Ich habe dann den Betrag in Höhe von 49.90.- bezahlt um eine Mahnug zu verhindern, für etwas, das ich nicht mal etwas dafür kann und vor allem für irgendwelche Ware die ich 1 Tag nach erhalt vollständig zurück gesendet habe! Einfach unfähiges Personal! Ich bin 18 Jahre alt und habe absolut kein Geld für ein Anwalt! Das man so ausgenutzt und abgezockt wird finde ich wirklich dr*ckig! BESTELLT NIEMALS BEI H&M, KLARNA IST DIE REINSTE ABZOCKE!",1,/h-m.com?languages=de
2020-11-23T11:36:58.000Z,Kim,"Absolut schlechter Kundenservice. Ich war ebenfalls jahrelang sehr zufriedene Kundin, jetzt werden sich die Wege definitiv für immer trennen. H&M hat durch mich einen riesigen Umsatz gemacht, leider ist es seit ca. 1 Jahr jedoch so, dass die Artikel nur unvollständig geliefert werden oder Retoureartikel nicht sachgemäß eingetragen werden. Korrekturbuchungen werden jetzt wohl nicht mehr vorgenommen, nachdem ""außergewöhnlich häufig"" Artikel falsch verbucht wurden. Ich werde nun juristische Schritte einleiten.",1,/h-m.com?languages=de
